simulation_step,half_step,date,medicine_id,medicine_name,starting_stock,reorder_point,target_stock,safety_stock,received_replenishment,scenario_demand,ending_stock,lost_sales,reorder,order_placed
11,2,2026-11-01,MED005,Azithral 500 Tablet,806.78,283.91,806.78,22.48,697.0,228.0,578.78,0.0,False,0.0
11,2,2026-11-01,MED006,Metformin 500 mg tablet,204.28,175.82,469.78,28.85,0.0,130.0,74.28,0.0,True,395.5
11,2,2026-11-01,MED007,Omeprazole 20 mg,160.13,83.82,204.13,23.66,0.0,44.0,116.13,0.0,False,0.0
11,2,2026-11-01,MED008,Atorvastatin 10 mg,740.54,266.51,740.54,29.5,648.0,204.0,536.54,0.0,False,0.0
11,2,2026-11-01,MED009,Amloheal 5mg tablet,714.03,351.38,999.53,27.3,0.0,285.5,428.53,0.0,False,0.0
11,2,2026-11-01,MED010,Losar 50 Tablet,185.19,142.47,368.69,29.37,0.0,102.0,83.19,0.0,True,285.5
11,2,2026-11-01,MED011,Levothyrox50 mcg,1542.88,544.99,1542.88,46.05,1274.0,432.0,1110.88,0.0,False,0.0
11,2,2026-11-01,MED012,Pantop-D Capsule,453.05,223.46,620.55,24.92,0.0,167.5,285.55,0.0,False,0.0
11,2,2026-11-01,MED013,Rosuvastatin 10 mg,1239.96,610.69,1746.96,42.55,0.0,507.0,732.96,0.0,False,0.0
11,2,2026-11-01,MED014,Montek-10,905.53,321.15,905.53,28.95,781.5,260.5,645.03,0.0,False,0.0
11,2,2026-11-01,MED015,Diclofenac 50 mg,332.54,124.88,332.54,21.05,287.5,97.5,235.04,0.0,False,0.0
11,2,2026-11-01,MED016,Cefixime 200 mg,683.0,344.81,977.5,28.46,0.0,294.5,388.5,0.0,False,0.0
11,2,2026-11-01,MED017,Vitamin D3 60000 IU,1019.61,496.9,1404.11,43.29,0.0,384.5,635.11,0.0,False,0.0
11,2,2026-11-01,MED018,Zinc Sulfate 50 mg,284.15,141.26,401.65,11.06,0.0,117.5,166.65,0.0,False,0.0
11,2,2026-11-01,MED019,Iron Folic Acid,174.02,137.45,361.02,25.67,0.0,107.0,67.02,0.0,True,294.0
11,2,2026-11-01,MED020,Calcium Carbonate,595.49,287.06,817.49,21.84,0.0,222.0,373.49,0.0,False,0.0
11,2,2026-11-01,MED021,Clopidogrel 75 mg,810.25,393.6,1123.25,28.78,0.0,313.0,497.25,0.0,False,0.0
11,2,2026-11-01,MED022,Ecosprin 75 Tablet,128.08,115.16,312.58,16.45,0.0,101.5,26.58,0.0,True,286.0
11,2,2026-11-01,MED023,Glimepiride 2 mg,580.1,205.76,580.1,18.6,477.0,164.0,416.1,0.0,False,0.0
11,2,2026-11-01,MED024,Sitagliptin 100 mg,694.01,248.42,694.01,25.63,586.5,200.5,493.51,0.0,False,0.0
11,2,2026-11-01,MED025,Telma 40 Tablet,678.52,330.71,942.02,25.06,0.0,263.5,415.02,0.0,False,0.0
11,2,2026-11-01,MED026,Hydrochlorothiazide 25 mg,440.0,216.36,625.5,11.78,0.0,185.5,254.5,0.0,False,0.0
11,2,2026-11-01,MED027,Salbutamol Syrup,286.39,110.94,286.39,23.21,225.5,76.5,209.89,0.0,False,0.0
11,2,2026-11-01,MED028,Amoxicillin Clavulanate 625 mg,366.24,191.76,520.24,27.52,0.0,154.0,212.24,0.0,False,0.0
11,2,2026-11-01,MED029,Ondansetron 4 mg,250.71,124.36,356.21,8.44,0.0,105.5,145.21,0.0,False,0.0
11,2,2026-11-01,MED030,Dextromethorphan Syrup,344.13,165.83,473.63,11.92,0.0,129.5,214.63,0.0,False,0.0
11,2,2026-11-01,MED031,Insulin Glargine,983.0,489.83,1392.0,38.75,0.0,409.0,574.0,0.0,False,0.0
11,2,2026-11-01,MED032,Lisinopril 10 mg,760.97,376.29,1076.97,25.95,0.0,316.0,444.97,0.0,False,0.0
11,2,2026-11-01,MED033,Furosemide 40 mg,542.85,269.97,768.85,20.53,0.0,226.0,316.85,0.0,False,0.0
11,2,2026-11-01,MED034,Loratadine 10 mg,254.83,93.05,254.83,12.16,198.5,75.5,179.33,0.0,False,0.0
11,2,2026-11-01,MED035,Ciprofloxacin 500 mg,761.58,373.52,1072.08,24.24,0.0,310.5,451.08,0.0,False,0.0
11,2,2026-11-01,MED036,Methylcobalamin 1500 mcg,385.43,200.23,550.93,24.87,0.0,165.5,219.93,0.0,False,0.0
11,2,2026-11-01,MED037,Prednisolone 10 mg,261.34,130.57,369.84,10.93,0.0,108.5,152.84,0.0,False,0.0
11,2,2026-11-01,MED038,Tramadol 50 mg,624.67,230.03,624.67,32.71,522.5,178.5,446.17,0.0,False,0.0
11,2,2026-11-01,MED039,Enoxaparin 40 mg,1086.62,540.94,1540.62,41.1,0.0,454.0,632.62,0.0,False,0.0
11,2,2026-11-01,MED040,Meropenem 1 g,956.4,468.94,1335.4,35.7,0.0,379.0,577.4,0.0,False,0.0
11,2,2026-11-01,MED041,Linezolid 600 mg,898.44,444.65,1261.94,36.01,0.0,363.5,534.94,0.0,False,0.0
11,2,2026-11-01,MED042,Doxycycline 100 mg,574.23,283.9,784.23,33.74,0.0,210.0,364.23,0.0,False,0.0
11,2,2026-11-01,MED043,ORS Sachets,248.29,90.11,248.29,11.03,225.5,75.5,172.79,0.0,False,0.0
11,2,2026-11-01,MED044,Human Albumin 20%,1051.39,518.17,1472.39,41.07,0.0,421.0,630.39,0.0,False,0.0
11,2,2026-11-01,MED045,Rabeprazole 20 mg,250.16,120.93,341.16,10.81,0.0,91.0,159.16,0.0,False,0.0
11,2,2026-11-01,MED046,Clindamycin 300 mg,398.35,202.53,553.85,26.87,0.0,155.5,242.85,0.0,False,0.0
11,2,2026-11-01,MED047,Fluconazole 150 mg,466.39,244.81,664.39,35.02,0.0,198.0,268.39,0.0,False,0.0
11,2,2026-11-01,MED048,Piperacillin Tazobactam 4.5 g,1346.87,661.51,1875.37,54.58,0.0,528.5,818.37,0.0,False,0.0
11,2,2026-11-01,MED049,Vancomycin 500 mg,1065.46,525.22,1499.96,37.85,0.0,434.5,630.96,0.0,False,0.0
11,2,2026-11-01,MED050,Levoquin 500mg Tablet,375.82,187.68,512.32,25.37,0.0,136.5,239.32,0.0,False,0.0
12,1,2026-12-01,MED001,Crocin 650 mg,354.63,297.89,847.63,23.03,0.0,256.5,98.13,0.0,True,749.5
12,1,2026-12-01,MED002,Brufen 400 Tablet,820.59,400.14,1127.59,36.41,0.0,350.5,470.09,0.0,False,0.0
12,1,2026-12-01,MED003,Amoxicillin 500 mg,208.63,167.44,473.63,14.34,0.0,140.0,68.63,0.0,True,405.0
12,1,2026-12-01,MED004,Cetirizine 10 mg,173.5,61.34,173.5,5.26,135.5,52.0,121.5,0.0,False,0.0
12,1,2026-12-01,MED005,Azithral 500 Tablet,578.78,283.91,806.78,22.48,0.0,237.0,341.78,0.0,False,0.0
12,1,2026-12-01,MED006,Metformin 500 mg tablet,469.78,175.82,469.78,28.85,395.5,137.5,332.28,0.0,False,0.0
12,1,2026-12-01,MED007,Omeprazole 20 mg,116.13,83.82,204.13,23.66,0.0,39.5,76.63,0.0,True,127.5
12,1,2026-12-01,MED008,Atorvastatin 10 mg,536.54,266.51,740.54,29.5,0.0,265.5,271.04,0.0,False,0.0
12,1,2026-12-01,MED009,Amloheal 5mg tablet,428.53,351.38,999.53,27.3,0.0,311.0,117.53,0.0,True,882.0
12,1,2026-12-01,MED010,Losar 50 Tablet,368.69,142.47,368.69,29.37,285.5,119.5,249.19,0.0,False,0.0
12,1,2026-12-01,MED011,Levothyrox50 mcg,1110.88,544.99,1542.88,46.05,0.0,477.0,633.88,0.0,False,0.0
12,1,2026-12-01,MED012,Pantop-D Capsule,285.55,223.46,620.55,24.92,0.0,189.5,96.05,0.0,True,524.5
12,1,2026-12-01,MED013,Rosuvastatin 10 mg,732.96,610.69,1746.96,42.55,0.0,558.5,174.46,0.0,True,1572.5
12,1,2026-12-01,MED014,Montek-10,645.03,321.15,905.53,28.95,0.0,284.0,361.03,0.0,False,0.0
12,1,2026-12-01,MED015,Diclofenac 50 mg,235.04,124.88,332.54,21.05,0.0,91.5,143.54,0.0,False,0.0
12,1,2026-12-01,MED016,Cefixime 200 mg,388.5,344.81,977.5,28.46,0.0,306.5,82.0,0.0,True,895.5
12,1,2026-12-01,MED017,Vitamin D3 60000 IU,635.11,496.9,1404.11,43.29,0.0,414.0,221.11,0.0,True,1183.0
12,1,2026-12-01,MED018,Zinc Sulfate 50 mg,166.65,141.26,401.65,11.06,0.0,128.5,38.15,0.0,True,363.5
12,1,2026-12-01,MED019,Iron Folic Acid,361.02,137.45,361.02,25.67,294.0,119.5,241.52,0.0,False,0.0
12,1,2026-12-01,MED020,Calcium Carbonate,373.49,287.06,817.49,21.84,0.0,245.0,128.49,0.0,True,689.0
12,1,2026-12-01,MED021,Clopidogrel 75 mg,497.25,393.6,1123.25,28.78,0.0,340.5,156.75,0.0,True,966.5
12,1,2026-12-01,MED022,Ecosprin 75 Tablet,312.58,115.16,312.58,16.45,286.0,94.0,218.58,0.0,False,0.0
12,1,2026-12-01,MED023,Glimepiride 2 mg,416.1,205.76,580.1,18.6,0.0,176.5,239.6,0.0,False,0.0
12,1,2026-12-01,MED024,Sitagliptin 100 mg,493.51,248.42,694.01,25.63,0.0,223.5,270.01,0.0,False,0.0
12,1,2026-12-01,MED025,Telma 40 Tablet,415.02,330.71,942.02,25.06,0.0,290.5,124.52,0.0,True,817.5
12,1,2026-12-01,MED026,Hydrochlorothiazide 25 mg,254.5,216.36,625.5,11.78,0.0,190.0,64.5,0.0,True,561.0
12,1,2026-12-01,MED027,Salbutamol Syrup,209.89,110.94,286.39,23.21,0.0,77.0,132.89,0.0,False,0.0
12,1,2026-12-01,MED028,Amoxicillin Clavulanate 625 mg,212.24,191.76,520.24,27.52,0.0,176.5,35.74,0.0,True,484.5
12,1,2026-12-01,MED029,Ondansetron 4 mg,145.21,124.36,356.21,8.44,0.0,106.5,38.71,0.0,True,317.5
12,1,2026-12-01,MED030,Dextromethorphan Syrup,214.63,165.83,473.63,11.92,0.0,138.0,76.63,0.0,True,397.0
12,1,2026-12-01,MED031,Insulin Glargine,574.0,489.83,1392.0,38.75,0.0,422.5,151.5,0.0,True,1240.5
12,1,2026-12-01,MED032,Lisinopril 10 mg,444.97,376.29,1076.97,25.95,0.0,318.5,126.47,0.0,True,950.5
12,1,2026-12-01,MED033,Furosemide 40 mg,316.85,269.97,768.85,20.53,0.0,234.0,82.85,0.0,True,686.0
12,1,2026-12-01,MED034,Loratadine 10 mg,179.33,93.05,254.83,12.16,0.0,81.0,98.33,0.0,False,0.0
12,1,2026-12-01,MED035,Ciprofloxacin 500 mg,451.08,373.52,1072.08,24.24,0.0,329.0,122.08,0.0,True,950.0
12,1,2026-12-01,MED036,Methylcobalamin 1500 mcg,219.93,200.23,550.93,24.87,0.0,166.5,53.43,0.0,True,497.5
12,1,2026-12-01,MED037,Prednisolone 10 mg,152.84,130.57,369.84,10.93,0.0,115.5,37.34,0.0,True,332.5
12,1,2026-12-01,MED038,Tramadol 50 mg,446.17,230.03,624.67,32.71,0.0,170.5,275.67,0.0,False,0.0
12,1,2026-12-01,MED039,Enoxaparin 40 mg,632.62,540.94,1540.62,41.1,0.0,466.5,166.12,0.0,True,1374.5
12,1,2026-12-01,MED040,Meropenem 1 g,577.4,468.94,1335.4,35.7,0.0,409.0,168.4,0.0,True,1167.0
12,1,2026-12-01,MED041,Linezolid 600 mg,534.94,444.65,1261.94,36.01,0.0,380.5,154.44,0.0,True,1107.5
12,1,2026-12-01,MED042,Doxycycline 100 mg,364.23,283.9,784.23,33.74,0.0,200.0,164.23,0.0,True,620.0
12,1,2026-12-01,MED043,ORS Sachets,172.79,90.11,248.29,11.03,0.0,67.5,105.29,0.0,False,0.0
12,1,2026-12-01,MED044,Human Albumin 20%,630.39,518.17,1472.39,41.07,0.0,461.5,168.89,0.0,True,1303.5
12,1,2026-12-01,MED045,Rabeprazole 20 mg,159.16,120.93,341.16,10.81,0.0,108.0,51.16,0.0,True,290.0
12,1,2026-12-01,MED046,Clindamycin 300 mg,242.85,202.53,553.85,26.87,0.0,165.5,77.35,0.0,True,476.5
12,1,2026-12-01,MED047,Fluconazole 150 mg,268.39,244.81,664.39,35.02,0.0,196.5,71.89,0.0,True,592.5
12,1,2026-12-01,MED048,Piperacillin Tazobactam 4.5 g,818.37,661.51,1875.37,54.58,0.0,597.5,220.87,0.0,True,1654.5
12,1,2026-12-01,MED049,Vancomycin 500 mg,630.96,525.22,1499.96,37.85,0.0,459.0,171.96,0.0,True,1328.0
12,1,2026-12-01,MED050,Levoquin 500mg Tablet,239.32,187.68,512.32,25.37,0.0,155.5,83.82,0.0,True,428.5
12,2,2026-12-01,MED001,Crocin 650 mg,847.63,297.89,847.63,23.03,749.5,256.5,591.13,0.0,False,0.0
12,2,2026-12-01,MED002,Brufen 400 Tablet,470.09,400.14,1127.59,36.41,0.0,350.5,119.59,0.0,True,1008.0
12,2,2026-12-01,MED003,Amoxicillin 500 mg,473.63,167.44,473.63,14.34,405.0,140.0,333.63,0.0,False,0.0
12,2,2026-12-01,MED004,Cetirizine 10 mg,121.5,61.34,173.5,5.26,0.0,52.0,69.5,0.0,False,0.0
12,2,2026-12-01,MED005,Azithral 500 Tablet,341.78,283.91,806.78,22.48,0.0,237.0,104.78,0.0,True,702.0
12,2,2026-12-01,MED006,Metformin 500 mg tablet,332.28,175.82,469.78,28.85,0.0,137.5,194.78,0.0,False,0.0
12,2,2026-12-01,MED007,Omeprazole 20 mg,204.13,83.82,204.13,23.66,127.5,39.5,164.63,0.0,False,0.0
12,2,2026-12-01,MED008,Atorvastatin 10 mg,271.04,266.51,740.54,29.5,0.0,265.5,5.54,0.0,True,735.0
12,2,2026-12-01,MED009,Amloheal 5mg tablet,999.53,351.38,999.53,27.3,882.0,311.0,688.53,0.0,False,0.0
12,2,2026-12-01,MED010,Losar 50 Tablet,249.19,142.47,368.69,29.37,0.0,119.5,129.69,0.0,True,239.0
12,2,2026-12-01,MED011,Levothyrox50 mcg,633.88,544.99,1542.88,46.05,0.0,477.0,156.88,0.0,True,1386.0
12,2,2026-12-01,MED012,Pantop-D Capsule,620.55,223.46,620.55,24.92,524.5,189.5,431.05,0.0,False,0.0
12,2,2026-12-01,MED013,Rosuvastatin 10 mg,1746.96,610.69,1746.96,42.55,1572.5,558.5,1188.46,0.0,False,0.0
12,2,2026-12-01,MED014,Montek-10,361.03,321.15,905.53,28.95,0.0,284.0,77.03,0.0,True,828.5
12,2,2026-12-01,MED015,Diclofenac 50 mg,143.54,124.88,332.54,21.05,0.0,91.5,52.04,0.0,True,280.5
12,2,2026-12-01,MED016,Cefixime 200 mg,977.5,344.81,977.5,28.46,895.5,306.5,671.0,0.0,False,0.0
12,2,2026-12-01,MED017,Vitamin D3 60000 IU,1404.11,496.9,1404.11,43.29,1183.0,414.0,990.11,0.0,False,0.0
12,2,2026-12-01,MED018,Zinc Sulfate 50 mg,401.65,141.26,401.65,11.06,363.5,128.5,273.15,0.0,False,0.0
12,2,2026-12-01,MED019,Iron Folic Acid,241.52,137.45,361.02,25.67,0.0,119.5,122.02,0.0,True,239.0
12,2,2026-12-01,MED020,Calcium Carbonate,817.49,287.06,817.49,21.84,689.0,245.0,572.49,0.0,False,0.0
12,2,2026-12-01,MED021,Clopidogrel 75 mg,1123.25,393.6,1123.25,28.78,966.5,340.5,782.75,0.0,False,0.0
12,2,2026-12-01,MED022,Ecosprin 75 Tablet,218.58,115.16,312.58,16.45,0.0,94.0,124.58,0.0,False,0.0
12,2,2026-12-01,MED023,Glimepiride 2 mg,239.6,205.76,580.1,18.6,0.0,176.5,63.1,0.0,True,517.0
12,2,2026-12-01,MED024,Sitagliptin 100 mg,270.01,248.42,694.01,25.63,0.0,223.5,46.51,0.0,True,647.5
12,2,2026-12-01,MED025,Telma 40 Tablet,942.02,330.71,942.02,25.06,817.5,290.5,651.52,0.0,False,0.0
12,2,2026-12-01,MED026,Hydrochlorothiazide 25 mg,625.5,216.36,625.5,11.78,561.0,190.0,435.5,0.0,False,0.0
12,2,2026-12-01,MED027,Salbutamol Syrup,132.89,110.94,286.39,23.21,0.0,77.0,55.89,0.0,True,230.5
12,2,2026-12-01,MED028,Amoxicillin Clavulanate 625 mg,520.24,191.76,520.24,27.52,484.5,176.5,343.74,0.0,False,0.0
12,2,2026-12-01,MED029,Ondansetron 4 mg,356.21,124.36,356.21,8.44,317.5,106.5,249.71,0.0,False,0.0
12,2,2026-12-01,MED030,Dextromethorphan Syrup,473.63,165.83,473.63,11.92,397.0,138.0,335.63,0.0,False,0.0
12,2,2026-12-01,MED031,Insulin Glargine,1392.0,489.83,1392.0,38.75,1240.5,422.5,969.5,0.0,False,0.0
12,2,2026-12-01,MED032,Lisinopril 10 mg,1076.97,376.29,1076.97,25.95,950.5,318.5,758.47,0.0,False,0.0
12,2,2026-12-01,MED033,Furosemide 40 mg,768.85,269.97,768.85,20.53,686.0,234.0,534.85,0.0,False,0.0
12,2,2026-12-01,MED034,Loratadine 10 mg,98.33,93.05,254.83,12.16,0.0,81.0,17.33,0.0,True,237.5
12,2,2026-12-01,MED035,Ciprofloxacin 500 mg,1072.08,373.52,1072.08,24.24,950.0,329.0,743.08,0.0,False,0.0
12,2,2026-12-01,MED036,Methylcobalamin 1500 mcg,550.93,200.23,550.93,24.87,497.5,166.5,384.43,0.0,False,0.0
12,2,2026-12-01,MED037,Prednisolone 10 mg,369.84,130.57,369.84,10.93,332.5,115.5,254.34,0.0,False,0.0
12,2,2026-12-01,MED038,Tramadol 50 mg,275.67,230.03,624.67,32.71,0.0,170.5,105.17,0.0,True,519.5
12,2,2026-12-01,MED039,Enoxaparin 40 mg,1540.62,540.94,1540.62,41.1,1374.5,466.5,1074.12,0.0,False,0.0
12,2,2026-12-01,MED040,Meropenem 1 g,1335.4,468.94,1335.4,35.7,1167.0,409.0,926.4,0.0,False,0.0
12,2,2026-12-01,MED041,Linezolid 600 mg,1261.94,444.65,1261.94,36.01,1107.5,380.5,881.44,0.0,False,0.0
12,2,2026-12-01,MED042,Doxycycline 100 mg,784.23,283.9,784.23,33.74,620.0,200.0,584.23,0.0,False,0.0
12,2,2026-12-01,MED043,ORS Sachets,105.29,90.11,248.29,11.03,0.0,67.5,37.79,0.0,True,210.5
12,2,2026-12-01,MED044,Human Albumin 20%,1472.39,518.17,1472.39,41.07,1303.5,461.5,1010.89,0.0,False,0.0
12,2,2026-12-01,MED045,Rabeprazole 20 mg,341.16,120.93,341.16,10.81,290.0,108.0,233.16,0.0,False,0.0
12,2,2026-12-01,MED046,Clindamycin 300 mg,553.85,202.53,553.85,26.87,476.5,165.5,388.35,0.0,False,0.0
12,2,2026-12-01,MED047,Fluconazole 150 mg,664.39,244.81,664.39,35.02,592.5,196.5,467.89,0.0,False,0.0
12,2,2026-12-01,MED048,Piperacillin Tazobactam 4.5 g,1875.37,661.51,1875.37,54.58,1654.5,597.5,1277.87,0.0,False,0.0
12,2,2026-12-01,MED049,Vancomycin 500 mg,1499.96,525.22,1499.96,37.85,1328.0,459.0,1040.96,0.0,False,0.0
12,2,2026-12-01,MED050,Levoquin 500mg Tablet,512.32,187.68,512.32,25.37,428.5,155.5,356.82,0.0,False,0.0
